address,motif1,motif1_00,motif1_01,motif1_10,motif1_11,motif2,motif3,motif1_ratio,motif2_ratio,motif3_ratio,motif1_00_ratio,motif1_01_ratio,motif1_10_ratio,motif1_11_ratio,label
0x07920356975798037f26a934db461c7aafc8aa05,20,0,0,20,0,0,60,0.25,0.0,0.75,0.0,0.0,1.0,0.0,0
0x07956d21122817a3bb042dc1ab47c49534d11ddc,214,9,6,191,8,418,94,0.29476584022038566,0.5757575757575758,0.12947658402203857,0.04205607476635514,0.028037383177570093,0.8925233644859814,0.037383177570093455,0
0x07a102e7456c5878a04a4d5ba9c05800d1715f34,61,61,0,0,0,2116,0,0.028020211299954065,0.971979788700046,0.0,1.0,0.0,0.0,0.0,0
0x07a5a5ee9f639cae54e533175e570331c4b6bc5a,5,5,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0x07b1105157c99f4ee9e6033abd7d9f8251873094,0,0,0,0,0,0,0,,,,,,,,0
0x07b7c3f2b564806cd75229bba4b7a6b9d8fdf65c,0,0,0,0,0,0,0,,,,,,,,0
0x07c837bc481cd7ed487bea67c01faaaede204ac5,57,26,0,31,0,0,598,0.08702290076335878,0.0,0.9129770992366413,0.45614035087719296,0.0,0.543859649122807,0.0,0
0x07cfB04588154b06E3958b5d70408244102014D5,55,55,0,0,0,552,0,0.09060955518945635,0.9093904448105437,0.0,1.0,0.0,0.0,0.0,0
0x07f8428993e0d16f914040b4ac478fa82826a796,76,14,10,37,15,54,60,0.4,0.28421052631578947,0.3157894736842105,0.18421052631578946,0.13157894736842105,0.4868421052631579,0.19736842105263158,0
0x0812e342c6ced54c099aeda0f820a56168cc0db7,30,10,0,20,0,10,30,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.0,0.6666666666666666,0.0,0
0x0815461a9601682d901f087643a2a3a76588700e,20,20,0,0,0,60,0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0
0x081a48fcfb87ddc415c31ddae1eb3ba5d5696cdb,0,0,0,0,0,0,0,,,,,,,,0
0x0820142415bd66c94398fb296268646738b18ce7,99,12,3,77,7,26,214,0.2920353982300885,0.07669616519174041,0.6312684365781711,0.12121212121212122,0.030303030303030304,0.7777777777777778,0.0707070707070707,0
0x083cdb896fef79b2034579bf8f7bf2b2e723a736,63,16,0,47,0,8,216,0.21951219512195122,0.027874564459930314,0.7526132404181185,0.25396825396825395,0.0,0.746031746031746,0.0,0
0x084233ce80e122ebe70ceb5cc1e3ff5a54a5b935,20,10,0,10,0,0,60,0.25,0.0,0.75,0.5,0.0,0.5,0.0,0
0x0844ad5bd729f536f1aee085940eea6fb764e000,57,0,0,57,0,0,968,0.055609756097560976,0.0,0.944390243902439,0.0,0.0,1.0,0.0,0
0x084badb343dbb1f4387cfd71fd32c91020e0fe03,239,110,3,126,0,1646,44,0.12389839294971487,0.8532918610679109,0.02280974598237429,0.4602510460251046,0.012552301255230125,0.5271966527196653,0.0,0
0x085f9b53aCBff0E4683463FEf1A583d299bd4e25,56,56,0,0,0,574,0,0.08888888888888889,0.9111111111111111,0.0,1.0,0.0,0.0,0.0,0
0x0862ce7ae8130a09afbdc011b9f77115477245d8,537,78,28,84,343,862,308,0.3145869947275923,0.50497949619215,0.18043350908025776,0.1452513966480447,0.0521415270018622,0.1564245810055866,0.638733705772812,0
0x08986f5cecd3cb8882e4a34a16961e3124377291,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x08afea4ec3659a2e478f81fef2b784176a0b7d2f,15,15,0,0,0,30,0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0
0x08b8126824b9c469e4ddaec3ed725c737579f02e,72,35,29,8,0,92,30,0.3711340206185567,0.4742268041237113,0.15463917525773196,0.4861111111111111,0.4027777777777778,0.1111111111111111,0.0,0
0x08ee24459192498b9fd1aee99a2b6b8bf36aed74,0,0,0,0,0,1536,0,0.0,1.0,0.0,,,,,0
0x0913e0169f5129185c3934920d3cf6e5f56bd3be,0,0,0,0,0,760,0,0.0,1.0,0.0,,,,,0
0x091b4cfc5f5d4fbc6d4ed90e7aa81dd9f361a42b,0,0,0,0,0,0,0,,,,,,,,0
0x092362e71f1b6520c151278964427a6558844f5d,144,58,3,67,16,282,48,0.3037974683544304,0.5949367088607594,0.10126582278481013,0.4027777777777778,0.020833333333333332,0.4652777777777778,0.1111111111111111,0
0x0929afccd8aef2fabac1c7e96bfdbf5cb84689ee,23,23,0,0,0,84,0,0.21495327102803738,0.7850467289719626,0.0,1.0,0.0,0.0,0.0,0
0x093fad33c3ff3534428fd18126235e1e44fa0d19,0,0,0,0,0,0,0,,,,,,,,0
0x0945198dd98c78d88568004d775e33800cfe4bfa,573,19,0,445,109,1082,272,0.2973533990659056,0.5614945511157239,0.1411520498183705,0.03315881326352531,0.0,0.7766143106457243,0.19022687609075042,0
0x0951f85d60082ae17f11e47bf583e57d25cb0123,0,0,0,0,0,0,0,,,,,,,,0
0x095f6c0705d255959b3c00a877f043234cdf5d91,0,0,0,0,0,1838,0,0.0,1.0,0.0,,,,,0
0x09637e9263d7492230c2e866c5e0def90e67c2ef,59,51,4,4,0,186,8,0.233201581027668,0.7351778656126482,0.03162055335968379,0.864406779661017,0.06779661016949153,0.06779661016949153,0.0,0
0x0967c50bfec4dba06e28e8fdbcfd15a23474fab4,50,50,0,0,0,452,0,0.099601593625498,0.900398406374502,0.0,1.0,0.0,0.0,0.0,0
0x096c13f383a32253e238bc148307753d14868235,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,54,54,0,0,0,896,0,0.056842105263157895,0.9431578947368421,0.0,1.0,0.0,0.0,0.0,0
0x096dc87c708d96033ab7862b14a6f23c038a9394,0,0,0,0,0,0,0,,,,,,,,0
0x09710c915edbce7ef5382214094b562314c5c626,159,60,23,76,0,186,92,0.36384439359267734,0.425629290617849,0.21052631578947367,0.37735849056603776,0.14465408805031446,0.4779874213836478,0.0,0
0x0971be0b5ac80af27501cbe2936db48e6c2c118e,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0
0x09750ad360fdb7a2ee23669c4503c974d86d8694,66,66,0,0,0,820,0,0.0744920993227991,0.9255079006772009,0.0,1.0,0.0,0.0,0.0,0
0x097dc7810d2cac2027dd311b9dcd2cd22cbc7770,15,15,0,0,0,30,0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0
0x099218972a0F693151B54D09617f5B25eCdd187b,379,53,0,324,2,346,336,0.35721017907634306,0.32610744580584355,0.3166823751178134,0.13984168865435356,0.0,0.8548812664907651,0.005277044854881266,0
0x09ac4b425ef1ebeadfe4999d9f99e89c99b5937b,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0
0x09b5027ef3a3b7332ee90321e558bad9c4447afa,90,25,0,0,52,100,48,0.37815126050420167,0.42016806722689076,0.20168067226890757,0.2777777777777778,0.0,0.0,0.5777777777777777,0
0x09c7206a4365937f1d79e841ab258017ead1a3e9,145,72,0,73,0,416,32,0.24451939291736932,0.7015177065767285,0.05396290050590219,0.496551724137931,0.0,0.503448275862069,0.0,0
0x09cd1a219ee6ec3d3ac428fdf2dedec27c900132,20,20,0,0,0,60,0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0
0x09d3e5ed074fa999e5dbd908024906546828da48,20,20,0,0,0,60,0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0
0x09dab87809149b6bd4d6c890903dabaac2cdd824,10,0,5,5,0,10,0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0
0x09f8b64a3992ab516fc34de1157d2b4a39d45301,0,0,0,0,0,210,0,0.0,1.0,0.0,,,,,0
0x0a0ba956038d4a66002d612648332b9c4ab7646c,20,20,0,0,0,60,0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0
0x0a104b095bc84815b27d93b232c6863759b79043,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0a10c493bc6f7faecca5be1e82d7fd7fb3774049,44,44,0,0,0,1152,0,0.03678929765886288,0.9632107023411371,0.0,1.0,0.0,0.0,0.0,0
0x0a3afd85b3b4dbab37906030287de6fc70a83b92,35,0,0,35,0,0,210,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,0
0x0A4392f623FAF54De72CBf6f567e1A7808251Cd3,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0
0x0a4a2413d7c604647c7788fd3564b3c54fe06763,0,0,0,0,0,758,0,0.0,1.0,0.0,,,,,0
0x0a5650aba6473c48898f3d9366b52c21a4eec37b,621,26,1,590,4,376,924,0.323269130661114,0.19573138990109318,0.4809994794377928,0.04186795491143317,0.001610305958132045,0.9500805152979066,0.00644122383252818,0
0x0A78fa6Dab70385dD46fbDD20DA5d868EB43F904,15,15,0,0,0,30,0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0
0x0a796062214cf4fc232dd8538a19035ac79a595c,612,31,12,536,33,460,696,0.34615384615384615,0.26018099547511314,0.3936651583710407,0.05065359477124183,0.0196078431372549,0.8758169934640523,0.05392156862745098,0
0x0a7dde263eb93f69acd1671a223c5c93faa73701,19,19,0,0,0,54,0,0.2602739726027397,0.7397260273972602,0.0,1.0,0.0,0.0,0.0,0
0x0a888f0f0b772e17a2adfd62d3f15cec72c8d42f,205,155,0,46,0,340,114,0.3110773899848255,0.5159332321699545,0.17298937784522003,0.7560975609756098,0.0,0.22439024390243903,0.0,0
0x0a9b5abf61122489da680d74a0f9b143352eba83,54,0,0,54,0,0,536,0.09152542372881356,0.0,0.9084745762711864,0.0,0.0,1.0,0.0,0
0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,58,50,7,1,0,1378,2,0.04033379694019471,0.9582753824756607,0.0013908205841446453,0.8620689655172413,0.1206896551724138,0.017241379310344827,0.0,0
0x0aabebdabc7640410af5d901d4e460f174a4c946,0,0,0,0,0,0,0,,,,,,,,0
0x0ad24a61a0371d1dfe47c3b74169aaa5807efb31,40,40,0,0,0,280,0,0.125,0.875,0.0,1.0,0.0,0.0,0.0,0
0x0ae775637e63Fa95855246Fd82e96802D05883Fc,63,62,1,0,0,2152,0,0.028442437923250564,0.9715575620767495,0.0,0.9841269841269841,0.015873015873015872,0.0,0.0,0
0x0aeffd862a9cfa827574e2e5e50cda07685c9260,0,0,0,0,0,0,0,,,,,,,,0
0x0AF16719353EddC122eAf834638406c499197860,10,10,0,0,0,10,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0
0x0AFC3711b354136A569edeeea3C6A51e1725013E,406,66,0,229,111,268,498,0.3464163822525597,0.22866894197952217,0.4249146757679181,0.1625615763546798,0.0,0.5640394088669951,0.2733990147783251,0
0x0b001279e3324f22c57c88fdbdefe71ba183fbb0,10,10,0,0,0,10,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0
0x0b296edb9e41f48c68b26f7500a6e9f46c1a0d39,42,42,0,0,0,312,0,0.11864406779661017,0.8813559322033898,0.0,1.0,0.0,0.0,0.0,0
0x0b458f0ddd983c7efa79a61a1ff806bb11f1d912,157,106,0,51,0,1436,12,0.09781931464174455,0.8947040498442368,0.007476635514018692,0.6751592356687898,0.0,0.3248407643312102,0.0,0
0x0b591a58137f154f59aea1284166d6a7b49821fd,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0b70f396d0626c9d8008d68c8d9c98e77ddb8262,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0
0x0b7259cd8d10836ef3f50e3e88cb74bd7310a458,0,0,0,0,0,0,0,,,,,,,,0
0x0b72eb78dd1ae56fe2a7cd53f1bea9f44f7b4211,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0b79ecd2128ea2ec74681160da517f851b89555a,225,128,89,2,6,2642,16,0.07804370447450572,0.916406520985085,0.005549774540409296,0.5688888888888889,0.39555555555555555,0.008888888888888889,0.02666666666666667,0
0x0b7e10903d3233d721c9c6310e1748cf3ef5888d,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0b7f284d74f549731499c44aed2a10adcc9e9cc0,71,71,0,0,0,1572,0,0.04321363359707851,0.9567863664029215,0.0,1.0,0.0,0.0,0.0,0
0x0baae096780efa9bb19a1830790ba352049d19e4,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0
0x0bb8dc8dfbdfba65bcbea3e5dfda67bf7331bf19,233,98,37,74,24,728,56,0.22910521140609635,0.7158308751229105,0.05506391347099312,0.4206008583690987,0.15879828326180256,0.31759656652360513,0.10300429184549356,0
0x0bf4a182b52ef3ac75241377d12e11cd9e870575,20,0,0,20,0,10,10,0.5,0.25,0.25,0.0,0.0,1.0,0.0,0
0x0c175e0750075c88da218a9ab969fa65f4dc4eb5,716,280,79,189,166,1586,340,0.27100681302043905,0.6003028009084027,0.1286903860711582,0.39106145251396646,0.11033519553072625,0.2639664804469274,0.23184357541899442,0
0x0c2ad204fc4488129d7ec333aa88b0034d852fb9,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0c2cb2d98f9f5ed558d9560d0e38e47187b2bfe1,10,10,0,0,0,10,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0
0x0c3125b6a0f973249918dc398379553bf4defc04,422,65,77,186,90,222,724,0.3084795321637427,0.16228070175438597,0.5292397660818714,0.15402843601895735,0.18246445497630331,0.44075829383886256,0.2132701421800948,0
0x0C3221d64b8Ad5268c2B8d4C7F36679832fD3828,171,125,0,46,0,1140,16,0.12886209495101733,0.8590806330067822,0.012057272042200452,0.7309941520467836,0.0,0.26900584795321636,0.0,0
0x0c40e71be18386a643e414400d986c3723c8b904,132,89,15,7,21,662,16,0.16296296296296298,0.817283950617284,0.019753086419753086,0.6742424242424242,0.11363636363636363,0.05303030303030303,0.1590909090909091,0
0x0C4762Bc7B1Af1DC9448A827f53861c118B712dE,92,40,3,49,0,594,6,0.1329479768786127,0.8583815028901735,0.008670520231213872,0.43478260869565216,0.03260869565217391,0.532608695652174,0.0,0
0x0c50f72cf786e0e9e0893fbb95d7c929ac08fcce,10,10,0,0,0,10,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0
0x0c5c5eb4c5601ea92bbc1cbb664c1e98f42d98e6,102,29,12,40,21,84,76,0.3893129770992366,0.32061068702290074,0.2900763358778626,0.28431372549019607,0.11764705882352941,0.39215686274509803,0.20588235294117646,0
0x0c626d05fb5805362f2fbd5f4291211b691f129b,172,7,12,125,28,32,620,0.2087378640776699,0.038834951456310676,0.7524271844660194,0.040697674418604654,0.06976744186046512,0.7267441860465116,0.16279069767441862,0
0x0c6a415effaa3a2310c0db718090f4c5fd633982,101,31,0,24,46,266,22,0.2596401028277635,0.6838046272493573,0.056555269922879174,0.3069306930693069,0.0,0.2376237623762376,0.45544554455445546,0
0x0c705799e791599158d94b08c73941dfed80d825,43,40,3,0,0,2414,0,0.017501017501017502,0.9824989824989825,0.0,0.9302325581395349,0.06976744186046512,0.0,0.0,0
0x0c84aef1c54e291916db546d39e2c07e8ea2f0b2,70,67,3,0,0,912,0,0.07128309572301425,0.9287169042769857,0.0,0.9571428571428572,0.04285714285714286,0.0,0.0,0
0x0c8b740e3377f2be7a108aeba6a2f660588c728d,0,0,0,0,0,764,0,0.0,1.0,0.0,,,,,0
0x0c91ba2e9d7984015d72249345a0cefb8328a930,0,0,0,0,0,100,0,0.0,1.0,0.0,,,,,0
0x0c9bc8ff3a2625a5a7a7770c74525af1a1ba254a,75,10,0,30,35,30,100,0.36585365853658536,0.14634146341463414,0.4878048780487805,0.13333333333333333,0.0,0.4,0.4666666666666667,0
0x0c9d1b3ca852c67bbeabeeb51e9482a845d56868,25,25,0,0,0,100,0,0.2,0.8,0.0,1.0,0.0,0.0,0.0,0
0x0ca54e0bd5f0870ec9ff7ef2c80d94ad3c5c5bc7,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0cab69e3524116685f62d284b72fd8f57e78d39c,0,0,0,0,0,0,0,,,,,,,,0
0x0cbc569253e2419856e4a777cf406d35444d8e50,5,5,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0x0cbff6c0365083f20c9de72084be7fb11278aa86,47,47,0,0,0,400,0,0.10514541387024609,0.8948545861297539,0.0,1.0,0.0,0.0,0.0,0
0x0cc4682b1465bd3bf3b9b13dbd310a1f37c7500d,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,0
0x0cd4ea9b68ced287fc25923b071c0b1a0a14e9c6,168,76,0,88,0,126,178,0.3559322033898305,0.2669491525423729,0.3771186440677966,0.4523809523809524,0.0,0.5238095238095238,0.0,0
0x0cd6fbb99eaa06054b32c67c9d14b0b6455c2643,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0cec142d56c27b7973fd067ea906eeaa511dbb25,10,10,0,0,0,0,10,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0
0x0cee5a2f50811df70db34c647ce536bc4891fff6,214,52,1,124,37,1920,20,0.09935004642525534,0.8913649025069638,0.009285051067780872,0.24299065420560748,0.004672897196261682,0.5794392523364486,0.17289719626168223,0
0x0cfdc4a2c05b1ff5fce36d1c1982d8666d7a9813,72,72,0,0,0,980,0,0.06844106463878327,0.9315589353612167,0.0,1.0,0.0,0.0,0.0,0
0x0d0cf406ee0677a0202c6292227bfb22a19e225d,110,77,0,33,0,556,10,0.16272189349112426,0.8224852071005917,0.014792899408284023,0.7,0.0,0.3,0.0,0
0x0d202934db48341adfe26812a1d8731383b065b3,34,34,0,0,0,314,0,0.09770114942528736,0.9022988505747126,0.0,1.0,0.0,0.0,0.0,0
0x0d45cf809d00d0551c321b71fd221ef67468f223,10,10,0,0,0,10,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0
0x0d4ba8d3f724716aa923e5cd85a86a6cf2f444a5,15,15,0,0,0,30,0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0
0x0d4f74c538613ed6e6c8c1bc8896ecfd45f5ef23,0,0,0,0,0,150,0,0.0,1.0,0.0,,,,,0
0x0d5386f63dc1dbb8983b9b8929c4bc75e27f5688,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0d5d6005fca3d29a3c494863fecc6b0359786e30,37,5,0,32,0,0,238,0.13454545454545455,0.0,0.8654545454545455,0.13513513513513514,0.0,0.8648648648648649,0.0,0
0x0d6e198892a124fde9956d581b193832e3a8f583,397,57,133,150,57,300,420,0.35541629364368843,0.26857654431512984,0.37600716204118173,0.14357682619647355,0.3350125944584383,0.3778337531486146,0.14357682619647355,0
0x0d795FFd1e703fA08EE82713e7Ba8aed26a93ccb,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0d9786138578fcdcce04435592545ef08422d755,156,156,0,0,0,1404,8,0.09948979591836735,0.8954081632653061,0.00510204081632653,1.0,0.0,0.0,0.0,0
0x0d9dacef694563ee0888e2751bf2349ac1b6270e,76,38,17,5,16,252,10,0.22485207100591717,0.7455621301775148,0.029585798816568046,0.5,0.2236842105263158,0.06578947368421052,0.21052631578947367,0
0x0Da4eB121142879Db7cB4bCA6693c94154D07339,0,0,0,0,0,560,0,0.0,1.0,0.0,,,,,0
0x0dadCEfc4F08007D1e51A25cd448Ef86120DB9B4,48,24,7,17,0,168,6,0.21621621621621623,0.7567567567567568,0.02702702702702703,0.5,0.14583333333333334,0.3541666666666667,0.0,0
0x0db49185AaE1f8F4b95EBD5323C1fa3822d4FDe8,51,51,0,0,0,758,0,0.0630407911001236,0.9369592088998764,0.0,1.0,0.0,0.0,0.0,0
0x0dcfe28d5ff99290dad01b592bd46e1de8c5bbf0,60,30,5,20,5,60,30,0.4,0.4,0.2,0.5,0.08333333333333333,0.3333333333333333,0.08333333333333333,0
0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,205,205,0,0,0,1680,16,0.10783798001052078,0.8837453971593898,0.008416622830089426,1.0,0.0,0.0,0.0,0
0x0df6001acdf8c85ab4571769a28571130aeec10c,131,112,11,8,0,2368,2,0.05237904838064774,0.9468212714914035,0.0007996801279488205,0.8549618320610687,0.08396946564885496,0.061068702290076333,0.0,0
0x0e0ba79cb92e07555ef7a3fe9e18ba33dd0b6d29,42,42,0,0,0,312,0,0.11864406779661017,0.8813559322033898,0.0,1.0,0.0,0.0,0.0,0
0x0e195c81d1dfec1bc97042356b888fe0ea63e201,83,34,17,1,31,494,6,0.1423670668953688,0.8473413379073756,0.010291595197255575,0.40963855421686746,0.20481927710843373,0.012048192771084338,0.37349397590361444,0
0x0e2fc0b302bde3110858cd882cfc9690e67e2d13,0,0,0,0,0,0,0,,,,,,,,0
0x0e42f55da7ade5673130e23232cec6094d34087c,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0e50fac3b2eaee7ba87b6d644b6c03e946b19f8d,15,15,0,0,0,30,0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0
0x0e71b341fbef17ae6844571bc2782bfc9edf6259,48,29,0,19,0,92,10,0.32,0.6133333333333333,0.06666666666666667,0.6041666666666666,0.0,0.3958333333333333,0.0,0
0x0e783fdcfd5f3f1afbb11062315456bd16fee122,75,25,0,40,10,100,30,0.36585365853658536,0.4878048780487805,0.14634146341463414,0.3333333333333333,0.0,0.5333333333333333,0.13333333333333333,0
0x0e7fd9cd082a6da1e383e5a0ffb8041ca14ddc94,174,92,8,39,35,1836,10,0.08613861386138613,0.9089108910891089,0.0049504950495049506,0.5287356321839081,0.04597701149425287,0.22413793103448276,0.20114942528735633,0
0x0e8f16e39234a164d75d18858b9a90dd52aaf361,79,0,0,60,19,120,36,0.33617021276595743,0.5106382978723404,0.15319148936170213,0.0,0.0,0.759493670886076,0.24050632911392406,0
0x0e98ca737c5c4cdad4cb7f390f882108020f237a,45,45,0,0,0,1052,0,0.04102096627164995,0.95897903372835,0.0,1.0,0.0,0.0,0.0,0
0x0ea1027340cc90eadabe0b5a5fa42ca609001f12,20,0,0,20,0,0,60,0.25,0.0,0.75,0.0,0.0,1.0,0.0,0
0x0ea17def7cd9c51c9d6ed0c47381bb7f0a2da1e3,71,19,4,48,0,2956,2,0.02344007923407065,0.9758996368438428,0.0006602839220864972,0.2676056338028169,0.056338028169014086,0.676056338028169,0.0,0
0x0ea9bc850f78aaede66d473f0a8717050db26ac8,62,30,13,8,11,92,22,0.3522727272727273,0.5227272727272727,0.125,0.4838709677419355,0.20967741935483872,0.12903225806451613,0.1774193548387097,0
0x0eab14a501a8125387b0c1e2bd13a217cee45eba,20,20,0,0,0,60,0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0
0x0eb1e76f51517c0c04a6994e41c10b3d81794d04,50,10,0,30,10,10,100,0.3125,0.0625,0.625,0.2,0.0,0.6,0.2,0
0x0eb3c94e03dbfc2b7cf50dcfa0173bc53e1d4185,30,10,0,15,5,10,30,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.0,0.5,0.16666666666666666,0
0x0eC0e48673E4901c3a28AdE2540420f68996E79E,60,20,20,10,10,60,30,0.4,0.4,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0
0x0ecbd02d1cf412a37e079bdaa55497020a1e3e33,104,41,4,51,5,1168,6,0.081377151799687,0.9139280125195618,0.004694835680751174,0.3942307692307692,0.038461538461538464,0.49038461538461536,0.04807692307692308,0
0x0ed78cca6cdfa68e08b85c463f29dd8741ff06ad,30,20,0,10,0,30,10,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.6666666666666666,0.0,0.3333333333333333,0.0,0
0x0EdF3c76F7Ea5b673b9D25684baA6Daa892cC763,212,7,0,60,145,40,806,0.2003780718336484,0.03780718336483932,0.7618147448015122,0.0330188679245283,0.0,0.2830188679245283,0.6839622641509434,0
0x0ef2724a6d8be9f72f3d35b62e1e8a37ceaf721e,201,133,18,50,0,512,54,0.2620599739243807,0.6675358539765319,0.07040417209908735,0.6616915422885572,0.08955223880597014,0.24875621890547264,0.0,0
0x0ef3be76a9f61c8ca88766614bf36e30d3105be4,20,10,0,10,0,10,10,0.5,0.25,0.25,0.5,0.0,0.5,0.0,0
0x0f0fe0bfe09c60ad946e21e90e029a336528b1e6,0,0,0,0,0,0,0,,,,,,,,0
0x0f23430d929f24b86cb3bf375b94d96361d0420a,38,38,0,0,0,404,0,0.08597285067873303,0.9140271493212669,0.0,1.0,0.0,0.0,0.0,0
0x0f38DAeCb3FB7b87A8d3ED168822c1bC53e8202C,0,0,0,0,0,0,0,,,,,,,,0
0x0f4cf489c65f5001843c525e1f374768dcad9b99,29,29,0,0,0,1184,0,0.023907666941467436,0.9760923330585326,0.0,1.0,0.0,0.0,0.0,0
0x0f556c5ac270aba556f61c6a329d74213d36b089,28,28,0,0,0,130,0,0.17721518987341772,0.8227848101265823,0.0,1.0,0.0,0.0,0.0,0
0x0f65ed6419a54ea5c55d871af77aef0086287dd4,199,197,2,0,0,1296,18,0.13152676801057503,0.8565763384005287,0.011896893588896233,0.9899497487437185,0.010050251256281407,0.0,0.0,0
0x0f746e54ee888e9953ada918d4ba02ac696b1147,44,44,0,0,0,350,0,0.1116751269035533,0.8883248730964467,0.0,1.0,0.0,0.0,0.0,0
0x0f89b38968065a571eeaf34dd6bf2093fb55c20f,468,135,59,121,153,338,556,0.3436123348017621,0.24816446402349487,0.40822320117474303,0.28846153846153844,0.12606837606837606,0.25854700854700857,0.3269230769230769,0
0x0fa23b1b4dd646a3a55fb5e4c5eeab24d42edab0,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0x0fa3202e9f247f9349352c4296d2bbd6c7fa11b4,0,0,0,0,0,0,0,,,,,,,,0
0x0fbdbb563b1e951129d25b8cb13bd11219294865,93,79,5,9,0,2826,0,0.03186022610483042,0.9681397738951696,0.0,0.8494623655913979,0.053763440860215055,0.0967741935483871,0.0,0
0x0fd4e58abacbb7339695a3d8ef53dc9bead3d15e,0,0,0,0,0,0,0,,,,,,,,0
0x0fe39ddb5875d72f190bb24e2b1bdba711de7fc9,20,20,0,0,0,60,0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0
0x0fe658b0834a3316da5ae0c65450e3465dc6fc82,164,84,43,24,12,2682,6,0.05750350631136045,0.9403927068723703,0.0021037868162692847,0.5121951219512195,0.2621951219512195,0.14634146341463414,0.07317073170731707,0
0x0fe956d44a30d4f02128983897f1ed1fbc6e8233,38,19,0,19,0,54,10,0.37254901960784315,0.5294117647058824,0.09803921568627451,0.5,0.0,0.5,0.0,0
0x0ff1ead12712626dbbff3eec2e5d819bdd25f8e1,20,0,0,20,0,0,60,0.25,0.0,0.75,0.0,0.0,1.0,0.0,0
0x0ffd3b6a9e628f9373f532de71c5888f3bb4e739,131,3,0,92,16,2,2366,0.052420968387354945,0.0008003201280512205,0.9467787114845938,0.022900763358778626,0.0,0.7022900763358778,0.12213740458015267,0
0x1006c7a96dac6d910791f24caf536897f93d74a6,367,127,10,199,31,380,286,0.3552758954501452,0.36786060019361083,0.27686350435624396,0.3460490463215259,0.027247956403269755,0.5422343324250681,0.08446866485013624,0
0x1006f68abfe6ebd96d7a4f74f811713a6e52f3ea,10,0,0,5,5,0,10,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0
